"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"K02518..infA..translation.initiation.factor.IF.1","3","0","0","1","2","0","0","0","0","0","0","1","0","0","0"
"K02519..infB..MTIF2..translation.initiation.factor.IF.2","12","10"," 2"," 1"," 9"," 0"," 2"," 1"," 1"," 4"," 2"," 2"," 2"," 2"," 3"
"K02520..infC..MTIF3..translation.initiation.factor.IF.3","1","1","0","2","1","0","0","0","0","0","1","0","0","0","0"
"K02523..ispB..octaprenyl.diphosphate.synthase..EC.2.5.1.90.","3","3","1","1","8","0","0","0","0","0","0","0","0","0","0"
"K02527..kdtA..waaA..3.deoxy.D.manno.octulosonic.acid.transferase..EC.2.4.99.12.2.4.99.13.2.4.99.14.2.4.99.15.","3","2","0","2","4","0","0","0","0","0","0","0","0","1","0"
"K02528..ksgA..16S.rRNA..adenine1518.N6.adenine1519.N6..dimethyltransferase..EC.2.1.1.182.","3","8","0","0","4","0","0","0","0","1","0","0","0","0","2"
"K02529..lacI..galR..LacI.family.transcriptional.regulator"," 8","11"," 0"," 3"," 9"," 2"," 1"," 1"," 1"," 0"," 1"," 0"," 0"," 0"," 1"
"K02530..lacR..DeoR.family.transcriptional.regulator..lactose.phosphotransferase.system.repressor","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"K02531..lacT..transcriptional.antiterminator","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02533..lasT..tRNA.rRNA.methyltransferase..EC.2.1.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02535..lpxC..UDP.3.O..3.hydroxymyristoyl..N.acetylglucosamine.deacetylase..EC.3.5.1.108.","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K02536..lpxD..UDP.3.O..3.hydroxymyristoyl..glucosamine.N.acyltransferase..EC.2.3.1.191.","3","2","0","2","1","0","0","0","0","0","0","0","0","0","0"
"K02540..MCM2..DNA.replication.licensing.factor.MCM2..EC.3.6.4.12.","7","4","6","7","5","3","4","8","4","1","7","6","6","4","4"
"K02541..MCM3..DNA.replication.licensing.factor.MCM3..EC.3.6.4.12.","0","3","4","4","4","7","3","2","5","5","1","0","2","0","5"
"K02542..MCM6..DNA.replication.licensing.factor.MCM6..EC.3.6.4.12.","6","1","1","5","6","0","3","3","0","3","2","3","2","0","4"
"K02543..MEC1..cell.cycle.checkpoint.protein.MEC1","2","0","0","0","3","0","0","2","0","0","0","0","0","0","0"
"K02548..menA..1.4.dihydroxy.2.naphthoate.polyprenyltransferase..EC.2.5.1.74.","3","4","4","3","3","1","3","4","1","2","4","0","0","0","1"
"K02549..menC..o.succinylbenzoate.synthase..EC.4.2.1.113.","3","5","1","0","6","0","1","0","1","5","3","0","1","0","0"
"K02551..menD..2.succinyl.5.enolpyruvyl.6.hydroxy.3.cyclohexene.1.carboxylate.synthase..EC.2.2.1.9."," 4","10"," 0"," 2"," 5"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"
"K02552..menF..menaquinone.specific.isochorismate.synthase..EC.5.4.4.2.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02555..MIH1..M.phase.inducer.tyrosine.phosphatase..EC.3.1.3.48.","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K02556..motA..chemotaxis.protein.MotA","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02557..motB..chemotaxis.protein.MotB","1","2","0","2","5","0","0","0","0","0","0","0","0","0","0"
"K02558..mpl..UDP.N.acetylmuramate..L.alanyl.gamma.D.glutamyl.meso.diaminopimelate.ligase..EC.6.3.2.45.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02563..murG..UDP.N.acetylglucosamine..N.acetylmuramyl..pentapeptide..pyrophosphoryl.undecaprenol.N.acetylglucosamine.transferase..EC.2.4.1.227.","2","4","0","1","6","0","0","0","0","0","0","0","0","0","0"
"K02564..nagB..GNPDA..glucosamine.6.phosphate.deaminase..EC.3.5.99.6.","10"," 5"," 2"," 7","11"," 2"," 9"," 4"," 5"," 8"," 3"," 2"," 3"," 6"," 3"
"K02567..napA..nitrate.reductase..cytochrome...EC.1.9.6.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02569..napC..cytochrome.c.type.protein.NapC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02572..napF..ferredoxin.type.protein.NapF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02574..napH..ferredoxin.type.protein.NapH","0","0","1","1","1","0","0","1","0","2","1","1","0","0","0"
"K02575..NRT..narK..nrtP..nasA..MFS.transporter..NNP.family..nitrate.nitrite.transporter","0","4","0","1","0","0","0","0","0","0","0","0","0","1","0"
"K02584..nifA..Nif.specific.regulatory.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02585..nifB..nitrogen.fixation.protein.NifB","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K02587..nifE..nitrogenase.molybdenum.cofactor.synthesis.protein.NifE","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K02592..nifN..nitrogenase.molybdenum.iron.protein.NifN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02594..nifV..homocitrate.synthase.NifV..EC.2.3.3.14.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02600..nusA..transcription.termination.antitermination.protein.NusA","4","1","2","1","5","0","0","0","1","0","0","0","0","0","1"
"K02601..nusG..transcription.termination.antitermination.protein.NusG","1","4","0","1","0","0","1","0","1","0","0","0","0","0","0"
"K02603..ORC1..origin.recognition.complex.subunit.1","5","2","1","3","4","1","0","1","0","2","0","0","0","2","0"
"K02607..ORC5..origin.recognition.complex.subunit.5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02613..paaE..ring.1.2.phenylacetyl.CoA.epoxidase.subunit.PaaE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02614..paaI..acyl.CoA.thioesterase..EC.3.1.2...","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"K02617..paaY..phenylacetic.acid.degradation.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02618..paaZ..oxepin.CoA.hydrolase...3.oxo.5.6.dehydrosuberyl.CoA.semialdehyde.dehydrogenase..EC.3.3.2.12.1.2.1.91.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K02619..pabC..4.amino.4.deoxychorismate.lyase..EC.4.1.3.38.","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"K02621..parC..topoisomerase.IV.subunit.A..EC.5.6.2.2.","12","10"," 0"," 2","12"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"
"K02622..parE..topoisomerase.IV.subunit.B..EC.5.6.2.2."," 8"," 6"," 1"," 2","12"," 0"," 0"," 0"," 1"," 4"," 0"," 1"," 3"," 1"," 1"
"K02636..petC..cytochrome.b6.f.complex.iron.sulfur.subunit..EC.7.1.1.6.","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1"
"K02637..petD..cytochrome.b6.f.complex.subunit.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02646..PHO2..regulatory.protein.PHO2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"K02647..cdaR..carbohydrate.diacid.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02650..pilA..type.IV.pilus.assembly.protein.PilA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02652..pilB..type.IV.pilus.assembly.protein.PilB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02653..pilC..type.IV.pilus.assembly.protein.PilC","1","1","0","0","2","0","0","0","1","0","0","0","0","0","0"
"K02654..pilD..pppA..leader.peptidase..prepilin.peptidase....N.methyltransferase..EC.3.4.23.43.2.1.1...","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"K02656..pilF..type.IV.pilus.assembly.protein.PilF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02657..pilG..twitching.motility.two.component.system.response.regulator.PilG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02660..pilJ..twitching.motility.protein.PilJ","0","2","0","0","0","0","0","1","1","0","0","0","1","0","2"
"K02662..pilM..type.IV.pilus.assembly.protein.PilM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02665..pilP..type.IV.pilus.assembly.protein.PilP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02666..pilQ..type.IV.pilus.assembly.protein.PilQ","0","3","1","1","1","0","0","1","0","1","0","0","0","1","0"
"K02667..pilR..pehR..two.component.system..NtrC.family..response.regulator.PilR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02669..pilT..twitching.motility.protein.PilT","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02670..pilU..twitching.motility.protein.PilU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02674..pilY1..type.IV.pilus.assembly.protein.PilY1","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0"
"K02677..PRKCA..classical.protein.kinase.C.alpha.type..EC.2.7.11.13.","1","3","0","2","0","1","0","2","0","0","1","0","1","1","0"
"K02680..ppdB..prepilin.peptidase.dependent.protein.B","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K02684..PRI1..DNA.primase.small.subunit..EC.2.7.7.102.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"K02685..PRI2..DNA.primase.large.subunit","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"K02687..prmA..ribosomal.protein.L11.methyltransferase..EC.2.1.1...","0","2","1","0","4","0","0","0","0","0","0","1","1","0","0"
"K02689..psaA..photosystem.I.P700.chlorophyll.a.apoprotein.A1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02690..psaB..photosystem.I.P700.chlorophyll.a.apoprotein.A2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02703..psbA..photosystem.II.P680.reaction.center.D1.protein..EC.1.10.3.9.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02705..psbC..photosystem.II.CP43.chlorophyll.apoprotein","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02706..psbD..photosystem.II.P680.reaction.center.D2.protein..EC.1.10.3.9.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02725..PSMA1..20S.proteasome.subunit.alpha.6..EC.3.4.25.1.","0","0","0","1","1","0","0","0","0","1","0","1","0","0","1"
"K02726..PSMA2..20S.proteasome.subunit.alpha.2..EC.3.4.25.1.","0","6","2","4","0","4","1","1","2","1","1","1","1","1","2"
"K02727..PSMA3..20S.proteasome.subunit.alpha.7..EC.3.4.25.1.","1","7","1","3","2","1","2","3","3","6","2","1","2","5","4"
"K02728..PSMA4..20S.proteasome.subunit.alpha.3..EC.3.4.25.1.","1","1","5","2","2","3","2","2","0","0","6","1","1","2","2"
"K02729..PSMA5..20S.proteasome.subunit.alpha.5..EC.3.4.25.1.","1","1","0","0","1","0","0","1","3","4","2","1","5","2","0"
"K02730..PSMA6..20S.proteasome.subunit.alpha.1..EC.3.4.25.1.","1","0","0","0","1","2","0","0","5","1","1","0","2","2","3"
"K02731..PSMA7..20S.proteasome.subunit.alpha.4..EC.3.4.25.1.","3","1","2","2","2","1","1","1","1","5","3","3","2","3","2"
"K02732..PSMB1..20S.proteasome.subunit.beta.6..EC.3.4.25.1.","0","0","0","1","0","0","0","2","0","1","2","1","1","1","0"
"K02735..PSMB3..20S.proteasome.subunit.beta.3..EC.3.4.25.1.","3","1","2","0","1","1","1","2","2","3","2","1","1","3","0"
"K02736..PSMB4..20S.proteasome.subunit.beta.7..EC.3.4.25.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02737..PSMB5..20S.proteasome.subunit.beta.5..EC.3.4.25.1.","0","2","3","3","1","0","2","3","4","3","3","1","0","2","1"
"K02738..PSMB6..20S.proteasome.subunit.beta.1..EC.3.4.25.1.","3","3","2","1","4","3","0","2","0","2","1","0","2","1","1"
"K02739..PSMB7..20S.proteasome.subunit.beta.2..EC.3.4.25.1.","0","0","0","1","0","1","0","0","0","3","2","1","1","1","0"
"K02750..glvC..malP..aglA..alpha.glucoside.PTS.system.EIICB.component..EC.2.7.1.208.2.7.1...","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02757..bglF..bglP..beta.glucoside.PTS.system.EIICBA.component..EC.2.7.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02761..celB..chbC..cellobiose.PTS.system.EIIC.component","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02770..fruA..fructose.PTS.system.EIIBC.or.EIIC.component..EC.2.7.1.202.","2","4","2","0","3","0","0","0","0","1","0","0","0","0","0"
"K02774..gatB..sgcB..galactitol.PTS.system.EIIB.component..EC.2.7.1.200.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02777..crr..sugar.PTS.system.EIIA.component..EC.2.7.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02779..ptsG..glucose.PTS.system.EIICB.or.EIICBA.component..EC.2.7.1.199.","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02786..lacF..lactose.PTS.system.EIIA.component..EC.2.7.1.207.","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02788..lacE..lactose.PTS.system.EIICB.component..EC.2.7.1.207.","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02791..malX..maltose.glucose.PTS.system.EIICB.component..EC.2.7.1.199.2.7.1.208.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02793..manXa..mannose.PTS.system.EIIA.component..EC.2.7.1.191.","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02794..manX..mannose.PTS.system.EIIAB.component..EC.2.7.1.191.","1","1","0","1","4","0","0","0","0","0","0","0","0","0","0"
"K02795..manY..mannose.PTS.system.EIIC.component","6","3","1","2","3","0","0","0","1","0","0","0","0","0","0"
"K02796..manZ..mannose.PTS.system.EIID.component","10"," 6"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K02800..mtlA..cmtA..mannitol.PTS.system.EIICBA.or.EIICB.component..EC.2.7.1.197.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02804..nagE..N.acetylglucosamine.PTS.system.EIICBA.or.EIICB.component..EC.2.7.1.193.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02805..wecE..rffA..dTDP.4.amino.4.6.dideoxygalactose.transaminase..EC.2.6.1.59.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02806..ptsN..nitrogen.PTS.system.EIIA.component..EC.2.7.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02810..scrA..sacP..sacX..ptsS..sucrose.PTS.system.EIIBCA.or.EIIBC.component..EC.2.7.1.211.","1","2","0","2","2","0","0","0","1","0","0","0","0","0","0"
"K02819..treB..treP..trehalose.PTS.system.EIIBC.or.EIIBCA.component..EC.2.7.1.201.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02821..ulaC..sgaA..ascorbate.PTS.system.EIIA.or.EIIAB.component..EC.2.7.1.194.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K02822..ulaB..sgaB..ascorbate.PTS.system.EIIB.component..EC.2.7.1.194.","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02823..pyrDII..dihydroorotate.dehydrogenase.electron.transfer.subunit","7","4","0","1","3","0","0","0","0","0","0","0","0","0","0"
"K02824..uraA..pyrP..uracil.permease","2","6","0","0","6","0","0","0","0","0","0","0","0","0","0"
"K02825..pyrR..pyrimidine.operon.attenuation.protein...uracil.phosphoribosyltransferase..EC.2.4.2.9.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"K02834..rbfA..ribosome.binding.factor.A","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"K02835..prfA..MTRF1..MRF1..peptide.chain.release.factor.1","6","3","0","1","4","1","1","0","1","1","4","0","1","0","2"
"K02836..prfB..peptide.chain.release.factor.2","5","6","3","3","8","0","5","1","0","0","4","2","2","4","2"
"K02837..prfC..peptide.chain.release.factor.3","3","9","0","3","8","1","0","0","1","1","0","0","0","0","0"
"K02838..frr..MRRF..RRF..ribosome.recycling.factor","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0"
"K02841..waaC..rfaC..heptosyltransferase.I..EC.2.4.....","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K02843..waaF..rfaF..heptosyltransferase.II..EC.2.4.....","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K02844..waaG..rfaG..UDP.glucose..heptosyl.LPS.alpha.1.3.glucosyltransferase..EC.2.4.1...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02847..waaL..rfaL..O.antigen.ligase..EC.2.4.1...","0","1","0","0","0","0","2","0","1","0","0","1","1","0","1"
"K02849..waaQ..rfaQ..heptosyltransferase.III..EC.2.4.....","2","1","0","0","2","0","1","1","0","0","0","1","1","1","0"
"K02851..wecA..tagO..rfe..UDP.GlcNAc.undecaprenyl.phosphate.decaprenyl.phosphate.GlcNAc.1.phosphate.transferase..EC.2.7.8.33.2.7.8.35.","3","4","0","1","2","0","0","0","1","0","0","0","0","0","0"
"K02852..wecG..rffM..UDP.N.acetyl.D.mannosaminouronate.lipid.I.N.acetyl.D.mannosaminouronosyltransferase..EC.2.4.1.180.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02855..rhaS..AraC.family.transcriptional.regulator..L.rhamnose.operon.regulatory.protein.RhaS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02860..rimM..16S.rRNA.processing.protein.RimM","4","2","0","0","4","0","0","0","0","2","0","0","0","0","0"
"K02863..RP.L1..MRPL1..rplA..large.subunit.ribosomal.protein.L1","2","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"K02864..RP.L10..MRPL10..rplJ..large.subunit.ribosomal.protein.L10","5","3","0","3","4","0","0","0","0","0","1","0","0","1","1"
"K02865..RP.L10Ae..RPL10A..large.subunit.ribosomal.protein.L10Ae"," 8"," 4"," 4"," 7"," 5"," 4"," 8"," 5"," 6"," 6"," 6"," 4","10"," 8"," 7"
"K02866..RP.L10e..RPL10..large.subunit.ribosomal.protein.L10e","27","16","15","17","18","20","19","23","31","16","41","10","23","17","24"
"K02867..RP.L11..MRPL11..rplK..large.subunit.ribosomal.protein.L11","1","1","1","0","2","0","0","0","0","0","0","0","0","0","0"
"K02868..RP.L11e..RPL11..large.subunit.ribosomal.protein.L11e","13","25","16","10","16","10"," 8","11","16","19","18","19","11"," 9","11"
"K02870..RP.L12e..RPL12..large.subunit.ribosomal.protein.L12e"," 8"," 8"," 3"," 7"," 3","12"," 5"," 6"," 3"," 7"," 9"," 6"," 2"," 4","11"
"K02871..RP.L13..MRPL13..rplM..large.subunit.ribosomal.protein.L13","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K02872..RP.L13Ae..RPL13A..large.subunit.ribosomal.protein.L13Ae","0","5","5","3","1","0","2","0","2","6","3","3","1","3","2"
"K02873..RP.L13e..RPL13..large.subunit.ribosomal.protein.L13e","2","3","0","2","3","1","0","1","1","3","2","0","0","2","2"
"K02874..RP.L14..MRPL14..rplN..large.subunit.ribosomal.protein.L14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"K02875..RP.L14e..RPL14..large.subunit.ribosomal.protein.L14e","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K02876..RP.L15..MRPL15..rplO..large.subunit.ribosomal.protein.L15","2","2","0","0","1","0","1","0","0","1","0","0","0","0","0"
"K02877..RP.L15e..RPL15..large.subunit.ribosomal.protein.L15e","10","12","13"," 7","13"," 4","13","10"," 7","15"," 8"," 9"," 3","16","10"
"K02878..RP.L16..MRPL16..rplP..large.subunit.ribosomal.protein.L16","4","2","0","0","4","0","0","0","0","0","0","0","0","0","0"
"K02879..RP.L17..MRPL17..rplQ..large.subunit.ribosomal.protein.L17","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"K02880..RP.L17e..RPL17..large.subunit.ribosomal.protein.L17e","10"," 8"," 5"," 5"," 6"," 3"," 3"," 5"," 7"," 6"," 8"," 7"," 4"," 3"," 5"
"K02881..RP.L18..MRPL18..rplR..large.subunit.ribosomal.protein.L18","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0"
"K02882..RP.L18Ae..RPL18A..large.subunit.ribosomal.protein.L18Ae","2","4","1","4","1","1","2","4","0","3","2","1","2","0","0"
"K02883..RP.L18e..RPL18..large.subunit.ribosomal.protein.L18e","5","6","6","6","5","6","5","7","4","4","4","8","5","4","7"
"K02884..RP.L19..MRPL19..rplS..large.subunit.ribosomal.protein.L19","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"K02885..RP.L19e..RPL19..large.subunit.ribosomal.protein.L19e","1","6","1","2","7","1","2","2","4","3","7","7","1","3","4"
"K02886..RP.L2..MRPL2..rplB..large.subunit.ribosomal.protein.L2"," 5"," 4"," 0"," 2","11"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 1"," 0"
"K02887..RP.L20..MRPL20..rplT..large.subunit.ribosomal.protein.L20","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"K02888..RP.L21..MRPL21..rplU..large.subunit.ribosomal.protein.L21","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02889..RP.L21e..RPL21..large.subunit.ribosomal.protein.L21e","0","1","0","1","1","2","1","1","1","1","0","3","0","0","2"
"K02890..RP.L22..MRPL22..rplV..large.subunit.ribosomal.protein.L22","3","2","0","1","2","0","0","0","0","0","0","0","0","0","0"
"K02891..RP.L22e..RPL22..large.subunit.ribosomal.protein.L22e","0","0","1","0","0","0","2","1","1","0","0","1","0","0","1"
"K02892..RP.L23..MRPL23..rplW..large.subunit.ribosomal.protein.L23","1","3","0","0","3","0","0","0","0","1","0","0","0","0","0"
"K02893..RP.L23Ae..RPL23A..large.subunit.ribosomal.protein.L23Ae"," 9","14","15","11"," 8","13","12","10","14","15","15"," 9"," 8"," 6","21"
"K02894..RP.L23e..RPL23..large.subunit.ribosomal.protein.L23e"," 9","17","15","16","21","16"," 8","17","21","15","13","12","11","25","15"
"K02895..RP.L24..MRPL24..rplX..large.subunit.ribosomal.protein.L24","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K02896..RP.L24e..RPL24..large.subunit.ribosomal.protein.L24e","1","2","1","3","4","0","5","3","3","3","4","4","1","3","3"
"K02897..RP.L25..rplY..large.subunit.ribosomal.protein.L25","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02898..RP.L26e..RPL26..large.subunit.ribosomal.protein.L26e","3","3","1","4","5","3","1","0","2","2","4","2","3","5","4"
"K02899..RP.L27..MRPL27..rpmA..large.subunit.ribosomal.protein.L27","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02900..RP.L27Ae..RPL27A..large.subunit.ribosomal.protein.L27Ae"," 3"," 6"," 7"," 5"," 2"," 4"," 2"," 6"," 6"," 4","10"," 4"," 8"," 5"," 6"
"K02901..RP.L27e..RPL27..large.subunit.ribosomal.protein.L27e","3","1","1","4","0","1","1","1","0","2","3","1","1","1","2"
"K02902..RP.L28..MRPL28..rpmB..large.subunit.ribosomal.protein.L28","1","1","1","2","1","0","1","0","0","4","1","0","3","0","0"
"K02904..RP.L29..rpmC..large.subunit.ribosomal.protein.L29","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02905..RP.L29e..RPL29..large.subunit.ribosomal.protein.L29e","1","2","2","0","1","1","0","2","1","0","0","1","1","1","4"
"K02906..RP.L3..MRPL3..rplC..large.subunit.ribosomal.protein.L3","6","3","1","2","6","1","0","0","2","0","1","0","0","1","1"
"K02907..RP.L30..MRPL30..rpmD..large.subunit.ribosomal.protein.L30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02908..RP.L30e..RPL30..large.subunit.ribosomal.protein.L30e","0","0","0","0","2","3","1","1","2","0","1","1","2","0","3"
"K02909..RP.L31..rpmE..large.subunit.ribosomal.protein.L31","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02910..RP.L31e..RPL31..large.subunit.ribosomal.protein.L31e","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0"
"K02911..RP.L32..MRPL32..rpmF..large.subunit.ribosomal.protein.L32","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02912..RP.L32e..RPL32..large.subunit.ribosomal.protein.L32e","0","0","0","2","1","0","0","0","1","0","1","1","2","1","0"
"K02913..RP.L33..MRPL33..rpmG..large.subunit.ribosomal.protein.L33","1","0","0","2","5","0","0","0","0","0","0","0","0","0","0"
"K02914..RP.L34..MRPL34..rpmH..large.subunit.ribosomal.protein.L34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02915..RP.L34e..RPL34..large.subunit.ribosomal.protein.L34e","2","3","0","0","0","0","0","0","0","0","0","0","1","0","1"
"K02916..RP.L35..MRPL35..rpmI..large.subunit.ribosomal.protein.L35","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K02917..RP.L35Ae..RPL35A..large.subunit.ribosomal.protein.L35Ae","0","2","1","1","0","0","0","1","0","1","0","0","0","1","1"
"K02918..RP.L35e..RPL35..large.subunit.ribosomal.protein.L35e","0","0","1","2","0","2","0","0","2","0","1","0","2","0","0"
"K02919..RP.L36..MRPL36..rpmJ..large.subunit.ribosomal.protein.L36","0","1","2","1","2","3","0","1","2","0","1","0","0","3","0"
"K02920..RP.L36e..RPL36..large.subunit.ribosomal.protein.L36e","0","1","0","1","0","3","0","0","0","0","0","1","1","1","2"
"K02921..RP.L37Ae..RPL37A..large.subunit.ribosomal.protein.L37Ae","5","0","1","1","2","2","0","3","2","4","3","2","4","0","2"
"K02922..RP.L37e..RPL37..large.subunit.ribosomal.protein.L37e","4","0","1","2","2","1","0","5","3","1","3","0","2","1","3"
"K02923..RP.L38e..RPL38..large.subunit.ribosomal.protein.L38e","0","1","0","6","3","4","1","0","2","1","2","2","1","0","5"
"K02924..RP.L39e..RPL39..large.subunit.ribosomal.protein.L39e","0","3","0","2","1","1","1","2","3","0","3","2","1","1","0"
"K02925..RP.L3e..RPL3..large.subunit.ribosomal.protein.L3e","39","41","50","41","31","40","33","33","36","36","31","36","31","51","31"
"K02926..RP.L4..MRPL4..rplD..large.subunit.ribosomal.protein.L4","3","4","4","2","6","7","3","4","1","3","3","2","3","3","0"
"K02927..RP.L40e..RPL40..UBA52..ubiquitin.large.subunit.ribosomal.protein.L40e","33","20","35","30","20","35","22","18","38","19","23","22","23","35","30"
"K02928..RP.L41e..RPL41..large.subunit.ribosomal.protein.L41e"," 4"," 5"," 3"," 2"," 4"," 2"," 4"," 2"," 8"," 1"," 0"," 3"," 1"," 5","10"
"K02929..RP.L44e..RPL44..large.subunit.ribosomal.protein.L44e","5","2","4","4","7","3","3","3","3","6","7","5","6","8","3"
"K02930..RP.L4e..RPL4..large.subunit.ribosomal.protein.L4e","2","0","2","2","3","1","1","2","7","4","0","2","5","0","5"
"K02931..RP.L5..MRPL5..rplE..large.subunit.ribosomal.protein.L5","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02932..RP.L5e..RPL5..large.subunit.ribosomal.protein.L5e","1","1","1","0","3","1","1","0","3","0","1","2","0","1","2"
